,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23
LU_h24_14,0.000623877646252129,0.000299742176479981,0.0013255010487501,0.420450824671012,0.405290007412216,2.82478635999339e-17,0.0361900762993715,0.0251594004770663,0.0552530201367741,0.00171429760166191,0.0225790973359067,2.95493837301072e-17,0.000440972223684854,0.00255204815674207,2.4227672981338e-17,0.0103867352405113,0.00226787560905559,2.50166308333833e-17,0.000755634105872139,0.000908792863297813,2.85124683662021e-17,3.54259822302133e-17,0.0138020969953451
LU_h24_15,0.000748467009710475,0.000608455164895739,0.00127410283365704,0.399394686062506,0.409932129826744,7.99602048604118e-07,0.0465307766537984,0.0230473999763077,0.0295870797714483,0.000735457679285894,0.043097432063816,0.000887503130310503,0.00101085705322996,0.00579752305878083,2.54470308312546e-17,0.00731931254421656,2.69363310774537e-17,0.000956836011965041,0.00062922565911203,0.000542061709985334,0.00877965993015669,0.010128120666312,0.00899211359171295
LU_h24_16,0.00175058046023849,0.000687547789509494,0.00412623058606111,0.436953981593948,0.356295075699424,0.000406157482211022,0.0187345392926302,0.0168855957565897,0.039014209683676,0.00227984695062449,0.0528302486074029,0.00199416611000753,0.00315212626976847,0.0118349387060489,2.53145622169621e-17,0.00635781016646892,2.67961096710502e-17,0.00379135144427642,0.000838222454756255,0.000617295193530315,2.97915798587573e-17,0.0163729987385187,0.0250770770143096
LU_h48_17,0.0010305844732675,2.20885168101414e-05,0.000801962181616115,0.133149713565355,0.591585383999683,2.90663618846817e-17,0.0667832010632028,0.0371226948194443,0.0411635926206147,0.000417497658263467,0.0374328364242469,0.000450760964073431,3.21724925117377e-17,0.0107458913522491,0.000410905768591143,0.00675749252058319,0.00763127620854197,2.57415022685222e-17,0.000127390239513774,2.95376185795439e-17,0.00837855700424362,0.0544798663485276,0.00150830427117249
LU_h48_18,0.000210915951192497,0.000181939588781467,0.000745701458924714,0.057008445310057,0.643821767350294,2.94185553096019e-17,0.0624132128491268,0.029896965071392,0.0612861509655565,0.000178509900967776,0.0402781177049893,0.00119040820334297,0.000208515226900541,0.00933115381009362,0.000338243071205987,0.00331950414017273,0.0191294297479971,2.60534087906563e-17,2.77814143960341e-17,7.34194595177132e-05,0.0107567716655639,0.0574479067982973,0.00218292172562576
LU_h48_19,0.00140169730991893,0.000385887789498668,0.00194768724670228,0.0650073466116392,0.64307279437424,0.000412007340110651,0.0559013225439812,0.0321775142221517,0.0497496501654801,0.00165041121306541,0.0410846440930239,0.000550405283009618,0.00309662961587663,0.0147554255299236,0.000427098954234049,0.00379581257737873,0.00896275973034577,2.65669396563126e-17,0.000234833975106659,0.000615223161471727,0.0146231581912065,0.0499343349364178,0.0102133551352169
LU_h48_20,3.53197560612814e-17,0.000182360207748693,3.57059207884863e-17,0.0667733315718098,0.615989997556924,6.53941707213089e-05,0.0750438037455355,0.0395619924215974,0.0563127335457265,3.8085270854341e-17,0.0255304944066575,0.000857179551357494,0.000478754245913996,0.00534102909750064,0.00178981756200762,0.00388352678947213,0.0120307044551411,2.51944932305117e-17,2.6865530823972e-17,2.89099417580525e-17,0.00966017363276748,0.0822096035506473,0.00428910348847177
LU_h72_21,0.000592008649482576,9.37440726826302e-05,0.000846476431060258,0.0241437907042677,0.72070843828017,0.000349708507221367,0.0526169952622132,0.0256445215323174,0.0536411779030534,0.00152258629520043,0.031956746595011,0.00141153839501179,0.00204930240883055,0.00851723735035216,0.000939413815094659,0.00291078525890372,0.0217671973934636,0.00136381717001408,0.000520571876487164,0.000181290542727402,0.00162869794770376,0.0410430853451716,0.00555086826355926
LU_h72_22,0.000881390498442162,6.30934545506808e-05,0.00175929503005466,2.25576463301853e-17,0.68197840901741,0.000650510147678147,0.0405221848147912,0.0147965201972374,0.0662645871379068,0.00142547173129683,0.0477515058077895,0.00099074280602781,0.00295200259870042,0.0114938416963765,0.00107681923789938,0.00063639120872454,0.0277266627203606,0.00319348624678061,0.00023698095799432,0.000315770178978344,0.00372208098177276,0.0832611972581037,0.00830105627112343
LU_h72_23,0.000920880228557847,3.22581405092307e-05,8.88510666909831e-05,0.0124207707580027,0.709697857254349,0.000451450477981099,0.0682710706171903,0.0245757987640308,0.0194746909420767,0.000244480925358282,0.0451173965116855,0.000563122974085929,1.09059539834182e-05,0.00898358199354183,0.00198259480703189,0.00084279942717207,0.00141604909361659,0.00169303416490768,0.000576446650690633,0.000724526478495257,0.00558709543919226,0.0954479590016378,0.000876378329211883
LU_h120_25,0.000675354845531504,0.000195414785618865,0.00285828481866342,2.21885374128249e-17,0.812944083690547,0.000384580513935801,0.000747108561719163,0.000319016195545846,0.015740086129472,0.00102610842358223,0.0621164922932671,0.000365462654510582,0.00294848124007331,0.00949888737929927,0.000513165994099576,2.58307281740608e-17,0.0202382190442577,0.00368987136428765,0.000542099674272869,0.000626033901970101,0.00266184175533,0.0453547534405155,0.0165546532935001
LU_h120_26,0.00125859776668412,0.00039836709719551,0.00547207081987292,2.35503018403741e-17,0.772794028639614,0.00112734412346341,0.00240405129199456,0.000427162200156398,0.0120122570740259,0.00147087605853962,0.0748340577480122,0.000787051250146035,0.00363127634207785,0.00948275862786267,0.000136663705388412,2.741602269396e-17,0.02982395928951,0.00529368884537501,0.000183167448732812,0.00164984166073704,0.00398376392114388,0.0539535703589234,0.0188754457305441
LU_h120_27,3.51841899373986e-17,3.4086706840771e-17,3.5568872467072e-17,0.0115367456261128,0.906963442624679,2.83395060300309e-17,0.000317604428566606,2.66490579328067e-17,0.000995741448963274,0.000150347984984716,0.0424335975049925,2.96452485845701e-17,0.00154786838571915,0.00196098082495277,0.00122222088882267,0.000686843760171711,0.0108705312062448,0.00166220827709975,0.000337832441491015,2.87989781166555e-17,2.8604969233742e-17,0.013283249222225,0.00603078537497409
LU_h120_28,0.000190030090050045,0.000309447795881331,0.00165912300146838,0.00788613240845419,0.816578779420092,4.456050831715e-05,0.000407679851438519,0.000537014347901859,0.00359312716130452,0.000322835523578506,0.0443791172880095,0.000153155010106137,0.00179708300797575,0.00144302758203654,0.000826796185777399,0.00076560562224806,0.0268732146547814,0.00364837196659062,2.87293218421322e-17,0.000550770895342148,3.07072957951182e-17,0.0808651153479222,0.00716901233072373
PBMC_h0_1,0.000315355269775474,3.73332107440657e-17,3.89565415616419e-17,2.27022874809909e-17,2.92237296182736e-17,3.10386320375305e-17,7.53333323059704e-06,0.000515257086090046,3.80503348963626e-17,0.000294590757674675,0.126743789595456,0.000246426457621954,3.43555261839735e-17,2.9558255974228e-17,0.147436506233307,2.64288089809792e-17,0.70754411535125,0.000222637248592765,2.93113339470892e-17,0.000986131180980888,0.00325626228616225,0.0112037673175213,0.0012276278823364
PBMC_h0_2,3.65469234621415e-17,3.54069332902828e-17,0.000222064534218999,2.1530920120607e-17,2.77158761452616e-17,2.94371352495891e-17,3.57635504156679e-17,0.00487181972891919,3.60870560687733e-17,3.94085246946077e-17,0.148577528530171,3.07934510632235e-17,3.25828879837738e-17,2.80331419826501e-17,0.273779759109511,2.50651647120895e-17,0.572540262644362,2.60698633978489e-17,2.7798960363428e-17,8.56545281703631e-06,2.97128802192846e-17,3.69174619726913e-17,5.07268209965758e-17
PBMC_h0_3,3.52446231115119e-17,5.01268783733944e-05,3.56299663807486e-17,0.000157131303603564,0.000137785681846635,1.13086527810451e-05,3.44891645075263e-17,2.66948309678225e-17,3.48011424727839e-17,3.80042550416301e-17,0.158671366981938,2.96961679455823e-17,3.14218406937126e-17,2.70342187580709e-17,0.216727403798397,2.4172001356576e-17,0.622439198608791,2.51408989590487e-17,2.68083818851621e-17,2.8848443904042e-17,0.00180567809426986,3.56019579817413e-17,4.89192391124646e-17
PBMC_h0_4,3.69553560186174e-17,1.21198653806013e-05,3.73594034007944e-17,0.000142182876784189,0.000157637521221604,2.97661118984108e-17,0.000199757038698159,0.0424592046761416,0.00123217392009669,3.98489372646189e-17,0.0965669919249755,3.11375853089828e-17,3.29470202000017e-17,0.00120762755543605,0.14707096072993,2.53452821154724e-17,0.710906231178505,1.39911066697236e-05,2.81096294806348e-17,3.02487137309964e-17,3.11216061612483e-05,3.73300355067598e-17,5.12937219342974e-17
PBMC_h6_5,2.71859968125721e-17,2.63379974122773e-17,2.74832319640467e-17,1.60161094374171e-17,2.06168850662149e-17,2.18972703925566e-17,2.66032726014207e-17,0.52889762714475,2.6843917307487e-17,2.93146433473554e-17,0.0860680506420995,2.29061869823347e-17,2.42372874364885e-17,2.0852888188418e-17,0.287634509531239,1.86451121850335e-17,0.0264495769015038,1.93924729114964e-17,2.06786885526995e-17,2.22522936772952e-17,0.0709502357804079,2.74616276403537e-17,3.77339338933242e-17
PBMC_h6_6,2.66634076497755e-17,7.93298635109965e-05,2.69549291292433e-17,1.57082360392165e-17,2.02205721857085e-17,2.14763450065621e-17,2.6091884990649e-17,0.696571313183745,2.63279038477409e-17,2.87511357801989e-17,0.0341950236497814,2.24658674619401e-17,2.37713805272359e-17,2.04520386828653e-17,0.15091673441684,1.82867021685017e-17,0.0502523656427558,1.90196965791351e-17,1.60311790467928e-05,2.18245437734276e-17,0.0679692020643198,2.69337400997001e-17,3.70085845504884e-17
PBMC_h6_7,3.28236349104209e-17,3.17997834433797e-17,3.31825085673925e-17,1.93374159676211e-17,2.48922676284064e-17,2.64381701305749e-17,3.21200695090062e-17,0.571930724686688,3.24106173976675e-17,3.53937049796836e-17,0.0485732453571988,2.76563086460119e-17,2.92634432174408e-17,2.51772113946519e-17,0.106754057932656,2.25116025520301e-17,0.144579937557322,2.34139456149286e-17,2.49668874810661e-17,2.68668156116768e-17,0.128162034466134,3.31564240931585e-17,4.55589279432145e-17
PBMC_h6_8,2.87606515837821e-17,2.78635347532579e-17,2.90751030526375e-17,1.6943787142808e-17,2.18110467760401e-17,2.31655939908353e-17,2.81441750895816e-17,0.68097127138732,2.83987583073451e-17,3.1012592601579e-17,0.0407393640813526,2.42329485820889e-17,2.56411484229433e-17,2.20607195622603e-17,0.0302559256051968,1.97250657752704e-17,0.105236356392151,0.000481135354588223,2.18764300155697e-17,2.35411807705621e-17,0.142315947179391,2.90522473732699e-17,3.99195414121982e-17
PBMC_h12_9,2.80583202842327e-17,7.8383828843279e-05,2.83650928898981e-17,3.82666997170253e-05,0.000211659128693397,6.0355384586031e-05,0.000216109621898832,0.919749879148843,2.77052643936386e-17,3.02552692008621e-17,0.00367972971820534,0.000128794770316771,2.5014994977102e-17,2.15219997146232e-17,0.0055949860169731,1.92433822835287e-17,0.00143855599491472,0.000785612807364063,2.13422104942359e-17,0.000251015389556529,0.0673194202953373,2.83427953431913e-17,0.000447231194750041
PBMC_h12_10,3.2156337263147e-17,0.000107786279193433,3.25079150935711e-17,0.000302500949387965,0.000127249280168534,5.93279376153865e-05,0.000305668086514209,0.771576093465278,3.17517163102291e-17,3.46741583442879e-17,0.0373384318810079,2.00219534573494e-05,2.86685235242556e-17,0.00202651696683034,0.178156664968973,2.20539463704301e-17,2.35146606401425e-17,2.29379449871834e-17,2.4459315869289e-17,2.63206188575287e-17,0.00997973823157329,3.24823609112543e-17,4.46327244465025e-17
PBMC_h12_11,2.73911976351648e-17,2.65367975067416e-17,2.76906763276067e-17,1.61369995726567e-17,3.64472214951857e-05,2.66528761142197e-05,0.000203017995441116,0.745323894601163,2.7046536102416e-17,7.15699563305001e-05,0.038186164890073,2.30790836557082e-17,2.44202313010697e-17,0.00198712130434378,0.15056905237137,1.87858461218495e-17,0.0309489676227435,1.95388479523301e-17,2.0834771992656e-17,2.24202547419064e-17,0.0326471111609253,2.76689089337485e-17,3.80187509014314e-17
PBMC_h12_12,2.40731435893304e-17,2.33222418854973e-17,2.43363446972602e-17,1.41822315689772e-17,1.82562088116701e-17,1.93899873529977e-17,2.35571425133081e-17,0.925072569773356,2.3770232899623e-17,2.89903413490539e-05,0.0125500088883909,2.02833808931659e-17,2.14620675746066e-17,1.84651890851357e-17,0.0282471842475166,1.6510208029669e-17,0.00325671625007505,1.71719943973055e-17,1.8310935670307e-17,1.97043597326456e-17,0.0308445304993124,2.43172141135999e-17,3.3413319918592e-17
PBMC_h24_13,2.68450818148475e-17,2.60077164080611e-17,2.7138589609121e-17,1.58152658946897e-17,2.03583473574859e-17,2.1622676529491e-17,0.0237189656318724,0.6983243162786,2.65072920194428e-17,2.89470349186868e-17,0.0451308604723798,2.26189412088286e-17,2.39333495360971e-17,2.05913909779858e-17,0.178955257315868,1.84113006966426e-17,0.0534851076080444,1.91492894481834e-17,2.04193758223445e-17,0.000385492693234853,2.18252215201569e-17,2.71172562057115e-17,3.72607467567233e-17
PBMC_h24_14,3.16576423358136e-17,3.06701611005071e-17,3.20037677392662e-17,1.86504937698854e-17,0.000151315617749481,2.48685384271273e-05,0.0111426192906734,0.713018547334505,0.00144555951682195,3.4136415916276e-17,0.0330589648683742,2.66738747805883e-17,0.00120907041608711,2.42828423945213e-17,0.207430512987635,0.000186721877793867,0.0323318195519322,2.25822130294373e-17,2.40799898082938e-17,2.59124268734382e-17,2.57378637007128e-17,3.19786098626912e-17,4.39405401006177e-17
PBMC_h24_15,2.78895625160013e-17,2.70196171374631e-17,2.8194490026887e-17,1.64306016990114e-17,2.11504440651413e-17,2.24639653919393e-17,0.0269967704612525,0.800903237349163,2.75386300926553e-17,3.00732978050033e-17,0.0156239854756464,2.34989924500987e-17,2.48645413974903e-17,2.1392554879618e-17,0.0953971826435448,1.91276422743445e-17,0.0610788240703925,1.98943444793949e-17,2.121384700791e-17,2.28281765761978e-17,2.26743909446883e-17,2.81723265895702e-17,3.87104771455669e-17
PBMC_h24_16,2.57748713136268e-17,2.4970888455565e-17,2.6056678077306e-17,1.51847718713586e-17,1.95467380921556e-17,2.07606633068842e-17,0.0176479447904246,0.792751217890171,2.54505479024462e-17,2.77930276050623e-17,0.0267216647385075,2.17172107326415e-17,2.29792186386918e-17,1.97704911568799e-17,0.146437160236225,1.76773127176684e-17,0.0164420123446721,1.83858806867683e-17,1.96053335860732e-17,2.10972586335359e-17,2.09551336052294e-17,2.60361951549087e-17,3.57753036227665e-17
PBMC_h48_17,2.5453337218664e-17,2.46593838151623e-17,2.57316285241432e-17,1.49953462163684e-17,7.78747232125154e-05,2.05016800124195e-17,0.0248760815069553,0.25326593092975,3.24179319019575e-06,2.74463175917112e-17,2.23889377708396e-17,2.14462947845823e-17,1.69758128315592e-05,0.00579851781910928,0.405162730337145,7.07684160847063e-05,0.304567570777476,1.81565221214128e-17,1.93607626970729e-17,2.08340764093304e-17,2.06937243498117e-17,0.00616030788424507,3.53290170154583e-17
PBMC_h48_18,2.68071584071002e-17,7.45191232773037e-06,2.71002515699028e-17,1.57929240452108e-17,5.9435183593796e-05,2.15921306893154e-17,0.00653452521044912,0.136440014977042,2.64698457992947e-17,2.8906142131849e-17,0.0204650397024888,2.25869879692672e-17,2.38995394631952e-17,2.05623020103481e-17,0.440568147376712,1.83852914906252e-17,0.381412650249386,1.91222377030323e-17,2.03905298564206e-17,2.19422067044717e-17,2.17943895494968e-17,0.0145127353880003,3.72081093871681e-17
PBMC_h48_19,2.50233528607114e-17,8.47873697333124e-06,2.5296942978787e-17,1.4742029165652e-17,1.89768134476514e-17,2.01553442199315e-17,0.00577374038132017,0.0823805696275098,2.47084857538998e-17,2.69826657276569e-17,0.00253730007491364,2.1084001572726e-17,9.44286437664862e-06,0.0014096940757553,0.71039747478931,1.71618949472502e-17,0.189590719302647,0.000212249504097176,1.90337004715479e-17,2.04821254297224e-17,0.000582877315651937,0.00709745332744468,3.47322023593687e-17
PBMC_h48_20,2.06337513800999e-17,1.99901329423877e-17,2.08593482658509e-17,1.21559795098376e-17,7.98335569341416e-08,1.6619689772563e-17,0.0045140455329288,0.0480427470041956,2.03741183230957e-17,2.22493611985532e-17,0.0253814085431221,1.73854418698748e-17,1.83957265404096e-17,0.00468756160312129,0.804965373090872,1.41513519600701e-17,0.107880203129762,1.47185871998666e-17,1.56948049911344e-17,1.68891469582585e-17,0.00396558984173407,0.000506432702260876,5.65587184461349e-05
PBMC_h72_21,0.00012896763365505,2.68594165857264e-17,2.80273235997958e-17,1.6333183906444e-17,0.000257241643597317,2.23307755087639e-17,0.0175824362491655,0.114323922788243,0.000201006501679802,2.86368041510085e-05,0.0343463524731588,2.33596658439292e-17,2.47171183888558e-17,2.12657174386085e-17,0.384380546362205,1.90142336042592e-17,0.424987633941293,1.97763899967009e-17,2.10880691340847e-17,2.2692827268173e-17,2.25399534387402e-17,0.0237632556028512,3.84809609475704e-17
PBMC_h72_22,2.55312556564409e-17,2.47348717815108e-17,2.58103988747197e-17,1.50412503719243e-17,1.93619887140416e-17,6.89504955526387e-06,0.00118491902055876,0.0103135235113657,2.52099976441131e-17,1.19923163833298e-05,0.043853399589103,2.15119467567132e-17,2.27620265766184e-17,1.95836269379488e-17,0.641535157103645,1.75102325370306e-17,0.297020776023861,1.82121033533357e-17,1.9420030382507e-17,2.7931417792109e-06,2.07570725331666e-17,0.00607054424374872,3.5437167148794e-17
PBMC_h72_23,2.92845445775796e-17,2.83710862110941e-17,2.96047239737368e-17,1.72524286680758e-17,2.22083484352209e-17,4.54329096240701e-05,0.0365187839651051,0.188106718968313,0.01653376872375,3.15775060888877e-17,2.57588952113534e-17,2.46743666752857e-17,2.61082177441153e-17,2.24625691651155e-17,0.274814085216911,0.000120551961169642,0.473293014757913,0.000147574798420717,2.22749226707542e-17,2.39699978867352e-17,2.38085201949017e-17,0.0104200686987926,4.06467004614478e-17
PBMC_h72_24,2.24736487047362e-17,2.17726392565471e-17,2.2719361908596e-17,1.32399197864494e-17,1.70432092506451e-17,1.81016560028199e-17,0.00397133480677856,0.0485962958683309,0.00105240558849257,2.42333213321218e-17,0.0351577182802797,1.8935689684475e-17,2.00360607396034e-17,0.0014903900749918,0.781021945987275,1.31058324634577e-05,0.126544750804378,0.000165173991401605,1.70942998857819e-17,1.83951404992032e-17,1.82712187182001e-17,0.00198687876560797,3.11932345322038e-17
PBMC_h120_26,3.16482134499727e-17,3.06610263252554e-17,3.19942357637233e-17,1.8644938922346e-17,0.000263187856114093,2.54914135440095e-17,0.00111313413529957,0.000918018226188482,3.12499861836181e-17,3.41262487545753e-17,0.191645898141575,2.66659302559275e-17,2.82155129909969e-17,2.42756100129561e-17,0.458560304501585,2.17054571991174e-17,0.346615905126401,2.25754871619065e-17,2.4072817844174e-17,2.59047091377882e-17,0.000874475215303767,3.19690853801493e-17,9.07679753210101e-06
PBMC_h120_27,2.6849253951214e-17,2.60117584050341e-17,2.71428073610885e-17,1.58177238289378e-17,0.000453314169556812,2.16260370241884e-17,2.62737477287793e-17,2.03360465388461e-17,2.65114116581079e-17,2.89515337307194e-17,0.363714571115857,2.26224565382971e-17,2.39370691447263e-17,2.05945911951328e-17,0.635832114714586,1.84141620944108e-17,1.9633800016999e-17,1.91522655406926e-17,2.0422549305705e-17,2.19766627671493e-17,2.18286134934442e-17,2.71214706421418e-17,3.72665376467514e-17
PBMC_h120_28,2.47830532595264e-17,2.40100076932211e-17,2.50540160879408e-17,1.46004612571114e-17,1.87945788474915e-17,1.99617921725798e-17,2.42518354689799e-17,1.87710736907699e-17,2.44712098258659e-17,2.67235508181021e-17,0.345726051002429,2.08815316160615e-17,2.20949774086329e-17,1.90097218855525e-17,0.654174772672293,1.69970890343752e-17,1.81228689777496e-17,1.76783912803699e-17,1.88509195845163e-17,9.91763252779389e-05,2.01487792462548e-17,2.50343213491968e-17,3.43986685431096e-17
SI_h0_1,0.000386843996535028,0.000293548065958601,0.00214181896598431,0.000838434858065672,0.00177891783616817,0.000111146830918533,0.000203626623066452,8.4263132263688e-05,0.00188997529156847,0.00661853663727973,0.0712602533158701,0.790701120530944,0.000964879483976689,0.0038350137561916,1.76965376107608e-17,1.756860293436e-17,0.00561285999371995,0.000519406072013941,1.9484767095008e-17,0.0990663730599433,0.00124019251495687,0.00953191772798769,0.00292087130658716
SI_h0_2,0.00168474556238256,0.000351917014754595,0.00174975638631228,0.00135157457657464,0.00152799272450506,0.000612264729528426,0.000714957850059662,1.96315065550044e-17,0.00335879252396438,0.000941900422315478,0.078578750126229,0.788697281388975,2.31077721485659e-17,0.00143742739132914,1.79056520153281e-17,0.000907125265778881,0.000597366829568183,1.84887375128237e-17,0.000185625176700778,0.102384308431141,0.00236201989588124,0.01213870199981,0.000417491704189496
SI_h0_3,0.000143816657488389,0.000383848106594393,0.00207069478982886,1.42164308275293e-17,0.00156759406263716,0.000130917765647753,0.000548845100816865,1.82773452142348e-17,0.00863980246891231,0.00116344661726532,0.0385941963414553,0.718714762513663,0.00339868313385694,0.000545099042149136,8.20124177039314e-05,1.65500210076485e-17,0.00238157486860667,0.00103066206536536,1.83550909515316e-17,0.211600535263476,1.96188134997462e-17,0.00326347891565535,0.00574002986887767
SI_h0_4,2.55995982440914e-17,0.000180663648694474,0.00103570344926062,1.50815130987463e-17,0.00170492517943562,2.06194876191723e-17,0.000517136007267116,1.93895376837489e-17,0.0104042011161451,0.0203891843214875,0.0217587123017657,0.771086655781102,0.00133383298898902,0.00136749482211987,1.76849552290115e-17,1.7557104285841e-17,0.00408661580771335,0.00315272415283307,1.94720143172752e-17,0.145443071125239,0.0069143148694284,0.00571446298747233,0.00491030144104691
SI_h6_5,2.60979529410135e-17,6.39236040514752e-05,0.00154753515925348,0.000456915070747153,0.00145675119545664,2.1020893078944e-17,0.000451966839067298,0.000258129223478314,2.57695642162099e-17,0.0144630599005168,0.023487892453625,0.226916133757797,0.000223138777844975,0.000818440379721744,1.80292333078782e-17,0.000422064597954944,0.00102652188249431,0.0580453013405309,1.9851081586262e-17,0.612845637796421,0.0547166785719648,2.6362552411915e-17,0.00279990944907386
SI_h6_6,0.000311409268912759,0.000359472153043221,0.00887717757348316,0.00146907554689365,0.00255950620224772,9.99442744183203e-06,0.000758334318119087,0.000844744637351713,0.0070041565001105,0.0250888781838688,0.0179827137407225,0.00534145914496183,0.00807400242593547,0.0156775973338025,0.00024535484655602,0.00192096250051402,0.00364083274415193,0.0645347893899121,0.000542881926213162,0.657647479243222,0.0792016514078889,0.0821958471777684,0.0157116793068788
SI_h6_7,0.000412828244206458,0.000225042436419603,0.00309849373885531,0.00188021928009746,0.00145908782641539,0.000206687183478135,0.000178045700807459,0.00107287865599831,2.68727651117019e-17,0.0378554791329746,0.0137236586721598,0.0457724633054904,0.000294608016042011,0.000953847015479376,0.000250713379237231,0.000672523976763627,0.000663736988561472,0.0615586445497071,2.07009108964788e-17,0.708394953983222,0.0837937487607519,0.0342399669329272,0.0032923722204046
SI_h6_8,2.52499151001381e-17,0.000151726340356096,2.55259823119182e-17,0.0011159820411889,1.91486301252891e-17,0.00014545526781187,0.000608037903088255,1.91246821796739e-17,2.49321971764421e-17,0.0595253496637287,0.0428358942376861,0.319537586348592,2.25112014191793e-17,1.93678260164708e-17,2.45578896046011e-06,1.73172792945716e-17,1.8464266620708e-17,0.0391278079802611,1.92060322061246e-17,0.477515614407638,0.0594340900206889,2.55059165647321e-17,3.50466688335683e-17
SI_h12_9,2.78141173424439e-17,0.000425256283770072,2.81182199816964e-17,0.0023574618629591,2.1093229151053e-17,0.000338390971654035,0.00289572282088295,2.10668492219797e-17,2.74641342404639e-17,0.0313355924931347,0.0112803524699345,0.0152790521768354,0.00110122954120602,0.00416250433010629,2.89778493266466e-05,0.00143519739098309,2.03393665441566e-17,0.0525296578127537,0.000148028961036356,0.797746919393743,0.0480018095060432,0.0244353812148469,0.00649846492078452
SI_h12_10,0.00113792504490071,0.000439846898515055,0.00661771933423265,0.00724306583933366,2.25658525977472e-17,0.00135962023047239,0.000442836057661129,0.00489897035281314,0.0500846163336527,0.0319915428941947,0.0214579085137652,0.00907323102997355,0.00359615541457416,0.00193693278701268,0.000162536775643779,0.00875376223211331,0.00196540395784384,0.0434676238524756,0.00138712624632772,0.729347416760029,0.0313305809567006,0.0358737011459822,0.0074314773417821
SI_h12_11,0.000973010622766134,0.000210632112743244,0.00291865061425511,0.00367397693682352,1.99666246298574e-17,0.000702249182311916,0.00286523352518948,0.00113769565774824,0.0338199049934681,0.0246847899076961,0.0135755969865496,0.00472872063007055,0.005366380563415,0.00127015621575019,4.86256536889051e-05,0.00471163700107253,0.000576195765419013,0.0536027197092096,0.000981171811832824,0.800216989907711,0.0216691428844957,0.0122278153298853,0.0100387039878977
SI_h12_12,2.61111414187125e-17,0.000159538681703602,2.63966247551623e-17,0.00259426887018348,1.98017532808777e-17,0.000198527440182588,0.00252833683546227,0.00014377836366644,0.00500824870114344,0.0104678554208057,0.000777117229863102,0.00937700794493662,0.000253944740272741,0.00138396746426813,0.000154731128366025,0.00206779366169924,1.90940474458658e-17,0.0459157681428923,0.000990427379203192,0.864297722544319,0.0392639986410253,0.0119232286011384,0.00249373820886839
SI_h24_13,0.000503946761922258,2.48445200658132e-17,0.00100338470711763,0.000937773014989201,0.0012330752895145,0.000555859697689424,2.50947530146767e-17,0.00219353134886704,0.00771100890032397,0.0172927058400453,0.0551283508868273,0.280925147641437,0.00122981750826108,0.00100923685583529,1.46356828562721e-05,0.00131379852824114,0.00102168278929238,0.00207072587298825,0.00124331702025669,0.606284732246725,0.0169998830461631,2.59044356437145e-17,0.00132738636064707
SI_h24_14,7.60090365151058e-05,0.000166076812235734,0.000371269627992148,0.00149953365702268,0.00123387467688859,0.00176175830984469,2.37949157916295e-17,0.0025741186034687,0.00500284406794371,0.0133328091350244,0.0300982247642652,0.252286831550847,0.000669268816673736,1.86515668914047e-17,1.6798294245996e-17,0.00146169743853583,1.77814228444634e-17,0.00323287845219805,0.000917037382275361,0.666958848377629,0.0183569192906396,2.45626591507545e-17,3.37505762140938e-17
SI_h24_15,0.00148641655215395,0.000133001027581375,0.00608589390040477,0.000724830516183747,0.00444803336508299,0.00147377811846421,2.79194547335552e-17,0.00347424072382564,0.0329050720428804,0.0107230687664606,0.0495807951771031,0.254817213919734,0.00440072381284407,0.000433128981301073,1.97100599098152e-17,0.00181622315429646,0.0114419700751206,0.0029494644420149,0.00102363284495051,0.593743020318467,0.0138104068156048,2.88202764111683e-17,0.00452908544552496
SI_h24_16,0.000263558889810824,2.49608826414258e-17,0.00178238628819136,0.00107810646886628,0.00124362661784069,0.000406509577551002,2.52122875891992e-17,0.00174264028285529,0.00839927239848375,0.026213019787172,0.0554913236034497,0.243385066997333,0.00161828238379546,0.00060128503792531,1.7798904154434e-17,0.00173901687263564,0.00490098726866838,0.00165263031985172,0.000585334218212848,0.635575358370971,0.0113526543621189,2.60257624732653e-17,0.00196894025426614
SI_h48_17,0.000209567961441054,0.000377119405700098,0.000327500795821382,1.52029687457217e-17,0.00303902173422863,0.000275563980855227,0.0018757075591675,0.000146007299440154,0.0154678897478406,2.78263337512319e-17,0.0360799698568911,0.213632069736498,2.30067560925353e-17,1.9794183389251e-17,0.000196187111896557,0.000857153326133407,0.00139158906201705,0.00257676193996375,0.00119521914860335,0.717284067004529,2.09802454697148e-17,0.00385736290034009,0.00121124142863291
SI_h48_18,2.54721178175771e-17,0.000533946977424463,0.000646294274335458,1.50064104465883e-17,0.00238884318695352,0.00056160830020891,0.00236629597503929,0.00016430610298529,0.0129197624445789,2.74665686997645e-17,0.0240590216440975,0.153497223881707,0.000323990181777107,1.95382655428882e-17,0.000258365242976797,0.000452219005494463,0.00180778394632262,0.000261380456961973,0.00108665201269936,0.786805304846946,2.07089930956619e-17,0.00922669108911375,0.002640310430377
